Player_Name,Assists,Blocks,DREB,FTA,FTM,OREB,PF,Points,Rebounds,Steals,Seconds_Played,Game_ID,Team_Name,isHome,Playing_Against
Mangok Mathiang,0,0,0,0,0,0,0,0,0,0,0,0021700506,CharlotteHornets,True,BostonCeltics
Marcus Paige,0,0,0,0,0,0,0,0,0,0,0,0021700506,CharlotteHornets,True,BostonCeltics
Julyan Stone,0,0,0,0,0,0,0,0,0,0,0,0021700506,CharlotteHornets,True,BostonCeltics
Cody Zeller,0,0,0,0,0,0,0,0,0,0,0,0021700506,CharlotteHornets,True,BostonCeltics
Jayson Tatum,0,2,5,6,6,0,3,18,5,2,2113,0021700506,BostonCeltics,False,CharlotteHornets
Al Horford,1,1,9,0,0,2,2,20,11,1,2160,0021700506,BostonCeltics,False,CharlotteHornets
Aron Baynes,1,1,8,1,1,1,4,7,9,0,1539,0021700506,BostonCeltics,False,CharlotteHornets
Marcus Smart,2,0,4,0,0,1,1,5,5,0,2084,0021700506,BostonCeltics,False,CharlotteHornets
Kyrie Irving,8,0,1,2,2,1,2,21,2,0,1880,0021700506,BostonCeltics,False,CharlotteHornets
Terry Rozier,4,2,4,2,2,0,1,15,4,1,1576,0021700506,BostonCeltics,False,CharlotteHornets
Guerschon Yabusele,1,0,3,0,0,0,2,3,3,0,579,0021700506,BostonCeltics,False,CharlotteHornets
Daniel Theis,1,1,1,2,2,0,4,2,1,0,1017,0021700506,BostonCeltics,False,CharlotteHornets
Shane Larkin,2,0,2,0,0,1,1,11,3,0,1452,0021700506,BostonCeltics,False,CharlotteHornets
Kadeem Allen,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Jabari Bird,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Abdel Nader,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Jaylen Brown,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Gordon Hayward,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Marcus Morris,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Semi Ojeleye,0,0,0,0,0,0,0,0,0,0,0,0021700506,BostonCeltics,False,CharlotteHornets
Bojan Bogdanovic,2,0,4,2,1,0,3,13,4,0,2086,0021700507,IndianaPacers,True,DallasMavericks
Thaddeus Young,3,0,1,0,0,0,2,11,1,2,2107,0021700507,IndianaPacers,True,DallasMavericks
Myles Turner,0,2,5,4,3,1,1,16,6,2,2072,0021700507,IndianaPacers,True,DallasMavericks
Lance Stephenson,5,0,13,0,0,2,4,16,15,2,2161,0021700507,IndianaPacers,True,DallasMavericks
Darren Collison,7,0,2,4,4,1,1,16,3,1,2094,0021700507,IndianaPacers,True,DallasMavericks
Cory Joseph,6,1,1,0,0,0,2,10,1,0,1807,0021700507,IndianaPacers,True,DallasMavericks
Domantas Sabonis,4,1,6,0,0,2,2,6,8,1,1142,0021700507,IndianaPacers,True,DallasMavericks
Joe Young,0,0,0,0,0,0,0,6,0,0,786,0021700507,IndianaPacers,True,DallasMavericks
Alex Poythress,0,0,0,0,0,1,2,0,1,0,142,0021700507,IndianaPacers,True,DallasMavericks
Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
TJ Leaf,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Damien Wilkins,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Victor Oladipo,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Glenn Robinson III,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Edmond Sumner,0,0,0,0,0,0,0,0,0,0,0,0021700507,IndianaPacers,True,DallasMavericks
Harrison Barnes,2,0,2,4,2,0,1,13,2,0,1840,0021700507,DallasMavericks,False,IndianaPacers
Maxi Kleber,2,0,3,0,0,2,0,5,5,0,1073,0021700507,DallasMavericks,False,IndianaPacers
Dirk Nowitzki,3,1,7,0,0,0,1,15,7,1,1582,0021700507,DallasMavericks,False,IndianaPacers
Wesley Matthews,3,0,4,1,1,0,1,12,4,2,1927,0021700507,DallasMavericks,False,IndianaPacers
Dennis Smith Jr.,1,0,4,0,0,0,3,9,4,1,1742,0021700507,DallasMavericks,False,IndianaPacers
Yogi Ferrell,4,1,3,2,1,0,1,13,3,0,1836,0021700507,DallasMavericks,False,IndianaPacers
J.J. Barea,7,0,0,0,0,0,0,4,0,1,1253,0021700507,DallasMavericks,False,IndianaPacers
Dwight Powell,0,0,3,5,4,0,2,12,3,1,1363,0021700507,DallasMavericks,False,IndianaPacers
Devin Harris,2,1,3,1,1,0,2,10,3,0,1340,0021700507,DallasMavericks,False,IndianaPacers
Salah Mejri,2,0,2,2,1,2,1,5,4,1,444,0021700507,DallasMavericks,False,IndianaPacers
Kyle Collinsworth,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Seth Curry,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Dorian Finney-Smith,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Josh McRoberts,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Johnathan Motley,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Nerlens Noel,0,0,0,0,0,0,0,0,0,0,0,0021700507,DallasMavericks,False,IndianaPacers
Taurean Prince,0,2,3,2,2,6,2,11,9,1,1900,0021700508,AtlantaHawks,True,WashingtonWizards
Ersan Ilyasova,0,0,5,5,3,4,1,20,9,1,1758,0021700508,AtlantaHawks,True,WashingtonWizards
Miles Plumlee,3,0,4,6,3,1,3,11,5,0,1399,0021700508,AtlantaHawks,True,WashingtonWizards
Kent Bazemore,7,1,6,0,0,0,3,11,6,0,1555,0021700508,AtlantaHawks,True,WashingtonWizards
Dennis Schroder,7,0,4,7,6,0,2,21,4,1,1928,0021700508,AtlantaHawks,True,WashingtonWizards
Marco Belinelli,1,1,2,3,3,1,0,19,3,1,1242,0021700508,AtlantaHawks,True,WashingtonWizards
John Collins,2,3,7,2,0,1,3,8,8,0,1418,0021700508,AtlantaHawks,True,WashingtonWizards
Isaiah Taylor,4,0,1,2,1,0,2,5,1,0,952,0021700508,AtlantaHawks,True,WashingtonWizards
Tyler Cavanaugh,2,0,4,0,0,3,2,0,7,0,1122,0021700508,AtlantaHawks,True,WashingtonWizards
Malcolm Delaney,2,0,1,2,2,0,3,7,1,3,1126,0021700508,AtlantaHawks,True,WashingtonWizards
Luke Babbitt,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
DeAndre' Bembry,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
Tyler Dorsey,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
Dewayne Dedmon,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
Josh Magette,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
Mike Muscala,0,0,0,0,0,0,0,0,0,0,0,0021700508,AtlantaHawks,True,WashingtonWizards
Otto Porter Jr.,1,1,5,2,2,2,4,15,7,2,1838,0021700508,WashingtonWizards,False,AtlantaHawks
Markieff Morris,0,0,7,6,4,1,4,18,8,0,1876,0021700508,WashingtonWizards,False,AtlantaHawks
Marcin Gortat,0,0,4,0,0,0,2,2,4,0,1242,0021700508,WashingtonWizards,False,AtlantaHawks
Bradley Beal,3,2,3,4,4,3,4,20,6,3,2079,0021700508,WashingtonWizards,False,AtlantaHawks
John Wall,11,0,1,7,4,0,3,10,1,0,2012,0021700508,WashingtonWizards,False,AtlantaHawks
Kelly Oubre Jr.,1,1,2,0,0,0,2,11,2,0,1366,0021700508,WashingtonWizards,False,AtlantaHawks
Ian Mahinmi,2,0,4,2,1,2,3,1,6,1,1047,0021700508,WashingtonWizards,False,AtlantaHawks
Mike Scott,1,0,1,0,0,0,0,6,1,0,1105,0021700508,WashingtonWizards,False,AtlantaHawks
Jodie Meeks,1,0,2,5,5,0,1,14,2,0,973,0021700508,WashingtonWizards,False,AtlantaHawks
Tomas Satoransky,4,0,2,0,0,1,1,2,3,0,746,0021700508,WashingtonWizards,False,AtlantaHawks
Chris McCullough,0,1,0,0,0,0,0,0,0,0,116,0021700508,WashingtonWizards,False,AtlantaHawks
Tim Frazier,0,0,0,0,0,0,0,0,0,0,0,0021700508,WashingtonWizards,False,AtlantaHawks
Jason Smith,0,0,0,0,0,0,0,0,0,0,0,0021700508,WashingtonWizards,False,AtlantaHawks
Sheldon Mac,0,0,0,0,0,0,0,0,0,0,0,0021700508,WashingtonWizards,False,AtlantaHawks
Devin Robinson,0,0,0,0,0,0,0,0,0,0,0,0021700508,WashingtonWizards,False,AtlantaHawks
Mike Young,0,0,0,0,0,0,0,0,0,0,0,0021700508,WashingtonWizards,False,AtlantaHawks
Denzel Valentine,0,0,9,0,0,0,2,9,9,1,1734,0021700509,ChicagoBulls,True,New YorkKnicks
Lauri Markkanen,1,1,2,1,0,0,1,12,2,1,1683,0021700509,ChicagoBulls,True,New YorkKnicks
Robin Lopez,4,1,4,3,3,2,0,11,6,1,1770,0021700509,ChicagoBulls,True,New YorkKnicks
Justin Holiday,3,0,8,2,2,1,1,11,9,1,2233,0021700509,ChicagoBulls,True,New YorkKnicks
Kris Dunn,5,1,5,4,4,0,3,17,5,2,1920,0021700509,ChicagoBulls,True,New YorkKnicks
Nikola Mirotic,2,0,8,0,0,0,5,4,8,0,1515,0021700509,ChicagoBulls,True,New YorkKnicks
David Nwaba,1,0,3,4,1,0,0,5,3,1,1144,0021700509,ChicagoBulls,True,New YorkKnicks
Jerian Grant,6,0,3,0,0,0,3,7,3,0,960,0021700509,ChicagoBulls,True,New YorkKnicks
Bobby Portis,1,0,3,2,2,1,0,8,4,1,792,0021700509,ChicagoBulls,True,New YorkKnicks
Paul Zipser,0,0,1,0,0,0,0,8,1,1,647,0021700509,ChicagoBulls,True,New YorkKnicks
Cristiano Felicio,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Quincy Pondexter,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Ryan Arcidiacono,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Antonio Blakeney,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Zach LaVine,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0021700509,ChicagoBulls,True,New YorkKnicks
Doug McDermott,1,0,5,2,1,1,1,3,6,0,2203,0021700509,New YorkKnicks,False,ChicagoBulls
Kristaps Porzingis,1,3,5,4,4,1,2,23,6,1,2338,0021700509,New YorkKnicks,False,ChicagoBulls
Enes Kanter,1,0,10,0,0,1,1,4,11,0,1310,0021700509,New YorkKnicks,False,ChicagoBulls
Courtney Lee,4,0,3,0,0,0,3,17,3,1,2092,0021700509,New YorkKnicks,False,ChicagoBulls
Jarrett Jack,8,0,4,2,1,0,0,11,4,0,1180,0021700509,New YorkKnicks,False,ChicagoBulls
Frank Ntilikina,4,1,5,1,0,0,6,6,5,1,1692,0021700509,New YorkKnicks,False,ChicagoBulls
Kyle O'Quinn,1,0,6,2,1,2,2,9,8,0,1009,0021700509,New YorkKnicks,False,ChicagoBulls
Lance Thomas,0,1,1,2,2,2,2,8,3,1,1689,0021700509,New YorkKnicks,False,ChicagoBulls
Michael Beasley,1,0,5,0,0,0,0,6,5,2,885,0021700509,New YorkKnicks,False,ChicagoBulls
Ron Baker,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Damyean Dotson,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Willy Hernangomez,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Ramon Sessions,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Tim Hardaway Jr.,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Isaiah Hicks,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Luke Kornet,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Joakim Noah,0,0,0,0,0,0,0,0,0,0,0,0021700509,New YorkKnicks,False,ChicagoBulls
Andrew Wiggins,0,1,3,5,2,0,5,21,3,0,2522,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Taj Gibson,2,1,3,3,2,1,6,20,4,0,2420,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Karl-Anthony Towns,6,4,9,0,0,4,6,14,13,0,1802,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Jimmy Butler,5,0,4,18,16,0,0,39,4,1,2544,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Jeff Teague,10,0,4,0,0,1,2,11,5,2,2133,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Gorgui Dieng,1,1,4,2,1,1,2,6,5,0,1272,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Tyus Jones,0,0,4,0,0,0,2,4,4,0,905,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Nemanja Bjelica,0,0,3,2,1,0,2,1,3,0,589,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Jamal Crawford,3,0,1,0,0,0,1,12,1,1,1571,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Marcus Georges-Hunt,0,0,0,0,0,0,0,0,0,0,140,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Cole Aldrich,0,0,0,0,0,0,0,0,0,0,0,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Shabazz Muhammad,0,0,0,0,0,0,0,0,0,0,0,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Aaron Brooks,0,0,0,0,0,0,0,0,0,0,0,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Anthony Brown,0,0,0,0,0,0,0,0,0,0,0,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Justin Patton,0,0,0,0,0,0,0,0,0,0,0,0021700510,MinnesotaTimberwolves,True,DenverNuggets
Wilson Chandler,1,0,3,0,0,2,4,8,5,1,1779,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Nikola Jokic,4,1,8,12,11,1,3,22,9,2,2479,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Mason Plumlee,1,0,4,6,3,4,1,11,8,0,1525,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Gary Harris,6,0,2,2,2,1,3,10,3,0,2488,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Jamal Murray,8,0,6,3,3,1,2,21,7,0,2765,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Will Barton,5,0,2,5,4,1,3,28,3,0,2030,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Trey Lyles,0,1,10,3,3,0,5,23,10,0,1880,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Torrey Craig,1,0,1,0,0,1,2,2,2,0,654,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Darrell Arthur,0,0,1,0,0,0,1,0,1,0,298,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Malik Beasley,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Kenneth Faried,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Richard Jefferson,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Emmanuel Mudiay,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Juan Hernangomez,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Tyler Lydon,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Paul Millsap,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
Monte Morris,0,0,0,0,0,0,0,0,0,0,0,0021700510,DenverNuggets,False,MinnesotaTimberwolves
E'Twaun Moore,2,0,4,0,0,0,1,20,4,1,2280,0021700511,New OrleansPelicans,True,BrooklynNets
Anthony Davis,2,6,7,8,7,4,0,33,11,1,1942,0021700511,New OrleansPelicans,True,BrooklynNets
DeMarcus Cousins,5,1,13,6,5,1,2,27,14,1,1948,0021700511,New OrleansPelicans,True,BrooklynNets
Jrue Holiday,2,2,1,0,0,0,2,23,1,2,1959,0021700511,New OrleansPelicans,True,BrooklynNets
Rajon Rondo,25,0,6,0,0,1,4,2,7,1,1818,0021700511,New OrleansPelicans,True,BrooklynNets
Darius Miller,0,0,0,3,3,0,2,8,0,0,1110,0021700511,New OrleansPelicans,True,BrooklynNets
Dante Cunningham,0,0,2,0,0,0,1,2,2,2,913,0021700511,New OrleansPelicans,True,BrooklynNets
Jameer Nelson,2,0,0,0,0,0,0,0,0,0,731,0021700511,New OrleansPelicans,True,BrooklynNets
Ian Clark,1,0,2,0,0,0,0,11,2,0,854,0021700511,New OrleansPelicans,True,BrooklynNets
Cheick Diallo,1,0,2,0,0,0,2,2,2,0,650,0021700511,New OrleansPelicans,True,BrooklynNets
Omer Asik,0,0,0,2,0,0,1,0,0,0,195,0021700511,New OrleansPelicans,True,BrooklynNets
Tony Allen,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
Alexis Ajinca,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
Charles Cooke,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
Solomon Hill,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
Jalen Jones,0,0,0,0,0,0,0,0,0,0,0,0021700511,New OrleansPelicans,True,BrooklynNets
DeMarre Carroll,0,0,0,2,2,0,1,6,0,1,1016,0021700511,BrooklynNets,False,New OrleansPelicans
Rondae Hollis-Jefferson,4,0,6,0,0,1,4,15,7,2,1455,0021700511,BrooklynNets,False,New OrleansPelicans
Tyler Zeller,0,0,3,0,0,0,3,2,3,0,855,0021700511,BrooklynNets,False,New OrleansPelicans
Allen Crabbe,3,0,5,0,0,1,0,3,6,1,1147,0021700511,BrooklynNets,False,New OrleansPelicans
Spencer Dinwiddie,4,1,3,4,4,0,1,7,3,0,1305,0021700511,BrooklynNets,False,New OrleansPelicans
Nik Stauskas,2,0,3,0,0,0,0,21,3,0,1418,0021700511,BrooklynNets,False,New OrleansPelicans
Joe Harris,1,0,2,0,0,2,1,4,4,1,1050,0021700511,BrooklynNets,False,New OrleansPelicans
Caris LeVert,7,0,4,5,3,2,0,22,6,0,1890,0021700511,BrooklynNets,False,New OrleansPelicans
Jarrett Allen,0,2,2,0,0,2,2,3,4,1,1168,0021700511,BrooklynNets,False,New OrleansPelicans
Quincy Acy,1,0,3,0,0,1,2,18,4,1,1459,0021700511,BrooklynNets,False,New OrleansPelicans
Timofey Mozgov,2,0,0,3,3,1,3,7,1,0,737,0021700511,BrooklynNets,False,New OrleansPelicans
Milton Doyle,2,0,2,0,0,0,1,5,2,1,900,0021700511,BrooklynNets,False,New OrleansPelicans
Jahlil Okafor,0,0,0,0,0,0,0,0,0,0,0,0021700511,BrooklynNets,False,New OrleansPelicans
Jeremy Lin,0,0,0,0,0,0,0,0,0,0,0,0021700511,BrooklynNets,False,New OrleansPelicans
D'Angelo Russell,0,0,0,0,0,0,0,0,0,0,0,0021700511,BrooklynNets,False,New OrleansPelicans
Isaiah Whitehead,0,0,0,0,0,0,0,0,0,0,0,0021700511,BrooklynNets,False,New OrleansPelicans
Jacob Wiley,0,0,0,0,0,0,0,0,0,0,0,0021700511,BrooklynNets,False,New OrleansPelicans
Paul George,2,0,7,5,4,1,4,33,8,1,2213,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Carmelo Anthony,4,0,4,2,2,0,2,18,4,1,1871,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Steven Adams,2,0,3,3,2,6,5,18,9,4,1398,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Andre Roberson,2,1,6,6,2,4,5,6,10,1,2097,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Russell Westbrook,13,0,6,10,8,2,1,30,8,2,2129,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Josh Huestis,0,2,3,2,1,1,2,6,4,0,731,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Alex Abrines,0,0,0,0,0,0,2,0,0,0,392,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Raymond Felton,1,1,1,0,0,0,0,7,1,0,1060,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Jerami Grant,1,2,5,5,4,0,4,6,5,0,1474,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Patrick Patterson,0,1,1,0,0,1,1,0,2,0,1000,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Terrance Ferguson,0,0,0,0,0,0,0,0,0,0,16,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Dakari Johnson,0,0,1,0,0,0,0,0,1,0,16,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0021700512,Oklahoma CityThunder,True,TorontoRaptors
PJ Dozier,0,0,0,0,0,0,0,0,0,0,0,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Daniel Hamilton,0,0,0,0,0,0,0,0,0,0,0,0021700512,Oklahoma CityThunder,True,TorontoRaptors
Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0021700512,Oklahoma CityThunder,True,TorontoRaptors
OG Anunoby,0,0,0,0,0,0,2,6,0,0,1196,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Serge Ibaka,2,0,2,0,0,0,4,7,2,0,1591,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Jonas Valanciunas,0,1,1,2,2,1,3,16,2,0,1222,0021700512,TorontoRaptors,False,Oklahoma CityThunder
DeMar DeRozan,2,0,6,7,7,0,3,15,6,1,2148,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Kyle Lowry,10,0,2,5,5,2,3,13,4,3,1807,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Jakob Poeltl,0,1,5,3,1,1,2,13,6,0,1269,0021700512,TorontoRaptors,False,Oklahoma CityThunder
CJ Miles,0,0,1,2,2,0,3,20,1,1,1326,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Fred VanVleet,4,0,3,0,0,2,3,2,5,0,1088,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Pascal Siakam,1,1,4,3,3,0,3,5,4,2,960,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Delon Wright,2,1,3,2,2,1,2,6,4,0,960,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Norman Powell,2,0,0,0,0,0,1,2,0,0,594,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Lucas Nogueira,1,0,0,2,2,0,0,2,0,2,237,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Lorenzo Brown,0,0,0,0,0,0,0,0,0,0,0,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Bruno Caboclo,0,0,0,0,0,0,0,0,0,0,0,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Alfonzo McKinnie,0,0,0,0,0,0,0,0,0,0,0,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0021700512,TorontoRaptors,False,Oklahoma CityThunder
Garrett Temple,0,2,3,2,1,0,4,9,3,0,1693,0021700513,SacramentoKings,True,ClevelandCavaliers
Malachi Richardson,1,0,2,2,2,0,1,4,2,0,937,0021700513,SacramentoKings,True,ClevelandCavaliers
Zach Randolph,2,0,3,7,6,4,1,14,7,1,1185,0021700513,SacramentoKings,True,ClevelandCavaliers
George Hill,1,1,4,4,4,1,4,10,5,1,2258,0021700513,SacramentoKings,True,ClevelandCavaliers
Frank Mason,1,0,2,0,0,0,0,4,2,0,602,0021700513,SacramentoKings,True,ClevelandCavaliers
Willie Cauley-Stein,4,1,8,2,1,1,4,17,9,0,2150,0021700513,SacramentoKings,True,ClevelandCavaliers
Bogdan Bogdanovic,8,1,3,1,1,0,1,16,3,4,1830,0021700513,SacramentoKings,True,ClevelandCavaliers
Vince Carter,3,1,5,0,0,0,1,24,5,1,1779,0021700513,SacramentoKings,True,ClevelandCavaliers
Buddy Hield,4,0,1,0,0,1,1,8,2,1,1447,0021700513,SacramentoKings,True,ClevelandCavaliers
Justin Jackson,1,0,2,0,0,0,2,3,2,0,517,0021700513,SacramentoKings,True,ClevelandCavaliers
Kosta Koufos,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
Skal Labissiere,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
Georgios Papagiannis,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
Jack Cooley,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
De'Aaron Fox,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
Harry Giles,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
JaKarr Sampson,0,0,0,0,0,0,0,0,0,0,0,0021700513,SacramentoKings,True,ClevelandCavaliers
LeBron James,14,0,8,5,4,2,2,16,10,5,2262,0021700513,ClevelandCavaliers,False,SacramentoKings
Jae Crowder,1,1,3,4,4,2,1,8,5,2,1756,0021700513,ClevelandCavaliers,False,SacramentoKings
Kevin Love,0,2,5,6,6,0,4,23,5,0,1780,0021700513,ClevelandCavaliers,False,SacramentoKings
JR Smith,0,0,6,2,0,0,2,15,6,1,1770,0021700513,ClevelandCavaliers,False,SacramentoKings
Jose Calderon,1,0,0,2,1,0,1,1,0,0,1363,0021700513,ClevelandCavaliers,False,SacramentoKings
Tristan Thompson,0,0,1,0,0,1,2,2,2,0,803,0021700513,ClevelandCavaliers,False,SacramentoKings
Dwyane Wade,1,1,2,4,3,0,1,5,2,1,1114,0021700513,ClevelandCavaliers,False,SacramentoKings
Kyle Korver,1,0,1,0,0,0,0,9,1,0,1235,0021700513,ClevelandCavaliers,False,SacramentoKings
Jeff Green,1,0,1,0,0,1,2,8,2,0,1567,0021700513,ClevelandCavaliers,False,SacramentoKings
Channing Frye,0,0,1,0,0,1,0,5,2,0,609,0021700513,ClevelandCavaliers,False,SacramentoKings
Cedi Osman,0,0,2,2,1,0,0,3,2,0,140,0021700513,ClevelandCavaliers,False,SacramentoKings
Isaiah Thomas,0,0,0,0,0,0,0,0,0,0,0,0021700513,ClevelandCavaliers,False,SacramentoKings
